"address","max_interval","avg_interval","std_interval"
"1A3Mng3N8PPr9BM1NSY1vKFwCsRKr4oMYz",0,0E-20,0
"1PzF3cem8x8CRHYX3GNGT5NSkj3NFwBh4H",0,0E-20,0
"1MBDYnarebU47GXqXr7NtBfMCYVEJV7wfP",0,0E-20,0
"1Mgwm3PJWgnHEH51VMVmLGenPHp16XjxSN",1610,654.8000000000000000,677.412547861346
"14qsTHh6XXVmUcgWvSTpkvwos3AyVMn4Xk",0,0E-20,0
"3JJ154PzQ25H1nmtnzjThigw86weACexgi",1464,1121.0000000000000000,470.654862930364
"39QXRdhjm5DMQ7XHKxLV7jKaZPgkiDWa8e",0,0E-20,0
"1ABktbV6T9yC32F13hgfUo99xXH1seyS9L",890,445.0000000000000000,445.000000000000
"1MYSFK8day1wpuuNRAnAwm7Uaf8RSpaY2b",1100,550.0000000000000000,550.000000000000
"1JcZ96TUSHZ1QJNqbjY5E5gv3SV6kTzHhY",0,0E-20,0
"1GPho7sx4haEMm3ntcQ4qsgb154JwvnCAD",994,497.0000000000000000,497.000000000000
"1DELMqnGmaZex5TL4334d8fWRXyVkY2hPY",0,0E-20,0
"18FCCyaACkYkCvoCnVwZPtdxNCQMWoZLfM",0,0E-20,0
"1AKm8UtYYYaESWhkx2jHPXg64fzbxv3r4J",0,0E-20,0
"18QeyaD7q8xvXoGwcioJAmyHxocr7FDhQj",0,0E-20,0
"1MrqkmVzb3fYqEhhNiwutt8S3APUCyH2f4",0,0E-20,0
"1FLsJkCL8KXUPJPJHdmxMh2WSBbj4YmgHk",0,0E-20,0
"38pwy1WhNDBNZ12X7qxj3LFmQpJGYGtQ3J",0,0E-20,0
"1ADjjBNRR2WEHDEQbMPmbS9dSXWXVjpVBU",2242,818.0000000000000000,857.376230134706
"1FJH3LJRXVKEbZk3McZC8iZYyeB97ar1GU",0,0E-20,0
"1Abw5WRHAEE3Sed147yJ5mxMJTxcQ37L9m",4253,2126.5000000000000000,2126.500000000000
"19X3GHhBgpFKd9ZpyzwnAe2A9gnREQtYU3",0,0E-20,0
"1GcvXdJUWGZb5coD6sYBFFm6VJm2t2ZqoN",0,0E-20,0
"3FEGYfLr1KeESCfJMGjP9daiaHYDg8CCVc",0,0E-20,0
"1J3UM9uvmcHHsngYD8QXRcsE8YY2Rwnhko",43,21.5000000000000000,21.5000000000000000
"1ERumgsTkz96oU1YdP9wuAiVLuaHnTBkEy",0,0E-20,0
"35SkKuGsY66Ctk13uWHGzU3xnLf8ABB6q5",717,358.5000000000000000,358.500000000000
"1BsoTzE7Ld34y3vBDNbbnVjjGe9K2sHZC3",0,0E-20,0
"16b3ansC45HZPpfjfYqc4tT8vDVT18oKHs",0,0E-20,0
"3JhF4mwUWFMXXZdxxJyK6WCd14BiiUoywD",1264,361.9090909090909091,342.587999191569
"1FwyDbf1FmKen2VDvmpKZFnGT6Vucqq7vQ",4036,1959.6666666666666667,1649.753988394095
"33Sx6McsyZqJynqSVyipJaMHn6yNToj8Qt",0,0E-20,0
"19eGzF1uMuqp4raLoJPBE67eq6AcuYSPGL",3273,1074.1666666666666667,1137.824154057012
"18KXFUBhRkV8J5tfpzTvAJ53u3GCScSwqg",1126,544.5000000000000000,401.336828611579
"3JDshneEuG3M4CdnL8GXerKWrGoReG4Z6t",0,0E-20,0
"3FR4n4wXbW3nWzG96jL7X38sckwMbsaXYz",0,0E-20,0
"1QGGWgKLtWeWn2yvzxiZsPGc4GczMpc8d4",0,0E-20,0
"1H4QFuVMnEVVrctjNAFhM6zxCTVxHxDQ54",16,5.3333333333333333,7.5424723326565069
"18zBAigpNmyHDP3vLyVcMfUxfRBuahzjd7",0,0E-20,0
"19PRtegKKcRPHcxMXq34oMXVTSENoRYYq7",3061,456.4166666666666667,826.611905948345
"1Lo4nfSwFGLZKaQaknuPfGY3HoC1ia2Cnm",0,0E-20,0
"1A1NMeBpsGbbUmC93MC7VLk1NqnYQGSiY1",1054,670.3333333333333333,475.648563075256
"19pfPtEHuguRXEuD2LsPwBiqaWu5VzVxBC",0,0E-20,0
"19fZAMcmVFQLNZCBH9iuQZ1CEunbnW9AMz",0,0E-20,0
"1MTABCom2MBQrB5VY8xHxACgcWfVkboipL",1431,419.5000000000000000,587.570634051771
"1LbnrosacPiKnwfHmUQ52csgxZo6zQojwR",0,0E-20,0
"13rtN83apSrK7cK7SYmRC7Nuku3b8B8kbX",0,0E-20,0
"18KTwtdUwmLwogL1BwWohrxtwNDj8Xxant",2867,1210.5000000000000000,1042.290866313238
"18H5UkJsXkqeL6SKZ7Hr6h3uRJTD3dMxyt",0,0E-20,0
"17Mm9sdsHwWntm63jKB7T5pVedM2cMTj6D",0,0E-20,0
"1PC5WYpDGyayDeEV5gt49XzDakR9YCzKAj",102,51.0000000000000000,51.0000000000000000
"1GjNz3wnJ73e5Ayw5pGUQscoUQecwCfrzf",1,0.50000000000000000000,0.50000000000000000000
"1xEY5vZUcygneFb5wieEPFcab3W8sDwVi",0,0E-20,0
"13LopSM26iR9pj9fCX8gCEsGW1rdBCRbC8",0,0E-20,0
"196cQnmczc2iavL47KCvsTbq7wc1EdXNvj",0,0E-20,0
"1F5SgbhfuJQfNW4tVRwNx694hUtJ9Vn1pr",0,0E-20,0
"36WHvGEihXt2EnYdL62GZarKPeEEdg1N5g",0,0E-20,0
"3B9xXkXg1sw5wBrkQUBQS2n6GiARWf64Cm",0,0E-20,0
"164pTu6xrrp3wB2WEYBqC1biMWXDNkExCt",0,0E-20,0
"17fphwuMWC8yFCEaK5D2e7a1FjpsKxBVfo",0,0E-20,0
"1F2tPYzpPSSJo2yY419ge9c4R575ToBkrN",700,285.6666666666666667,172.830589591116
"19VaEHvvxMmPbx8x8o4nwwQkHE2qd4RsMP",0,0E-20,0
"156crHkuhSwfJgXyH8gyXyrrK5B5Ge2K8y",0,0E-20,0
"1AeRf1uumRs97WT4GYPwaqpNjn9xJKH3YN",0,0E-20,0
"3JEduVnnVboVQWcH5N2iwRWHj9antNwyXa",5002,1722.0000000000000000,2320.276420314327
"1NoDeNrG2Cq63Rmwh3YH3noR1gGXBW21RW",0,0E-20,0
"3Q4Tp1WASmo7fPuLkXPVQKwi3B4bk821at",0,0E-20,0
"19wtU3iyUZCKcRrNKZcMTs4dM6wkYhEFF2",0,0E-20,0
"16GoXhMKyjsoDqyMNhwVH3LFu2PPp5r9Jf",119,59.5000000000000000,59.5000000000000000
"35wZhFco8eLHryaubMdLnazqMMqnx13QYb",0,0E-20,0
"1MdpoifogCzaBXDLCK2x9daaZ21H6Xh6Mw",0,0E-20,0
"1FJBBhPJZTa6zwGjky6bCGCyysr2D93awU",1022,511.0000000000000000,511.000000000000
"15i1MqWjn6bgEQKwA6nS9iVNWJT77tDSMF",2916,1075.8750000000000000,1034.804382178100
"3DqAESJPBbYhC93zaG422Ft9FhZFskrcGj",4006,2003.0000000000000000,2003.000000000000
"12CTSAyCh8AaE1UWpNaTaudRXi7chCitB1",5569,371.6666666666666667,1389.045987559647
"1NB4tcjJQ6Y7XEr1pmApyYJrUsEqovkYL8",2396,1155.2857142857142857,675.225616111431
"19Y63MZAE3AZs5K4jNoaJ875BwA6mQnzDT",0,0E-20,0
"19YikM5aohTBMSSSBooENpXNHtmpYtcykU",184,145.5333333333333333,24.3888407997501094
"3FCGkd5qFx8XQxw96sCmp3TSVX2F56pudf",557,278.5000000000000000,278.500000000000
"1AvdjBDFvbK81EL1xqXdAr4syhANgD5S8u",3922,966.8571428571428571,1348.270789733642
"1FZXPDbNPCCdYxRigTd7S4dmPk67Areijg",7823,3911.5000000000000000,3911.500000000000
"1NTSX5XGV5BtXBvSmWsvCY9gV4eECqapwr",1,0.50000000000000000000,0.50000000000000000000
"1FXYZinGnT4LsesjTqpgDmu5WVYJJoJ88f",0,0E-20,0
"1FUu3ekFBpkYL4rvp2u7HKPPKQVKELZ3Dv",1869,655.6666666666666667,858.888558286554
"18m9kW815VDGPnGKGzRuwAwYpBac6R9rx2",0,0E-20,0
"19oxDUFBBFgoy5jPu6a4h3CqxR4AGHswsv",2155,1077.5000000000000000,1077.500000000000
"1PAWYL42jcgPrCZcZoTTx2ty5SiysJXKR7",1510,494.7272727272727273,505.520809914091
"3BNRLeBJNeX5D54M7RKju25sRpwi5StJJ1",0,0E-20,0
"1C2YrZFVnwSvGLDxi7skZ82ktfhZeTXsHp",0,0E-20,0
"12KKp4Q2K8UGRdDBs7uZGLvShJ23ysnF3b",0,0E-20,0
"1FwTMpJmAb1mBTxvyX6qV8XsF7HuLTFKnt",10,5.0000000000000000,5.0000000000000000
"1GVFfm8Dg4DUEoCE65jUydHymCAK66QFm4",0,0E-20,0
"3AkXcQuJWyMu9GfrieWiBEwEQ6kEP9amCg",0,0E-20,0
"35Ym2wvEwwp7pG5doiCFCaeBir6EXEWchb",2533,1266.5000000000000000,1266.500000000000
"3QUaAnihJJ98ZggtwkpoBKGVV5aMFabQoT",0,0E-20,0
"1CWtNuJTbtsAMamrR3fdzEeWig1kDeEuwX",0,0E-20,0
"1PdR4n5GKUXcBegkxFJztkjDvGgtqi4s3r",0,0E-20,0
"1EXgy1pssmBR3EoxRKWrL7drT5P9BDeCxf",0,0E-20,0
"18LEHncNNniBWn7Q1fveFM8WSM6qxs3Rxx",0,0E-20,0
"16zR8SCX1XGQYVoHDvSDsJwMpW99YqLFWK",0,0E-20,0
"15BxLLcLQWpxKex5zCF4kx1dqyCxJjSqQ4",1,0.50000000000000000000,0.50000000000000000000
"1FisYH8eUk9V5NU1fddDFfveju75Gw7qRw",0,0E-20,0
"1jmmCiJ6s2E4kJfKz27a4dF4M1xWtFSxk",0,0E-20,0
"1gk8AuR2RzX9HXMxXuYTZUzdF5HZQmYHQ",1176,588.0000000000000000,588.000000000000
"3GAUybh4Qa2ZoweyjiaRjf4eve6vbHFooR",0,0E-20,0
"35ECS7RNSEoDEiPrAfLFgscT6gSq5qXef5",0,0E-20,0
"1Nb99Kag1eonx6WVyCLmxqAR7R4zkLiiw3",4512,2256.0000000000000000,2256.000000000000
"19WKmbsppZhAy2f3dRgkZrkw6y9nK41sPu",125,62.5000000000000000,62.5000000000000000
"1JWxaiZin5WjamMBSzvkK82QosesvapHbi",1,0.50000000000000000000,0.50000000000000000000
"3J1ny6P1uQ2YmhPVBwg2JAgxsyUxkyFCH6",0,0E-20,0
"1JktgPrZSCEPrQnrSjcQ8vznQrBEBDxjaz",0,0E-20,0
"1ARMtswrPevGhHR4Jvqe8Qu9znBckt4J97",0,0E-20,0
"18nYJQQFmUqfF8oGBBbzwj8G4iM1X5bi46",0,0E-20,0
"37E1Z1zj6LZTQpRnYJxuRvw4JBnfkQU5fF",0,0E-20,0
"1NYKo5sSXStJDfXDX9BbcEBAiEXjz5Z7cR",960,406.6666666666666667,405.407887880287
"113vniaUVu92bXPTK6dtqkQziNrfr75N8p",1255,251.0000000000000000,502.000000000000
"3Ga7JohBDx8Pia3MjGxRtwRWcRKeFav4kS",0,0E-20,0
"18wq2z9BL3MxRQsKc2awfw24w6CNvGtWsZ",0,0E-20,0
"3NZNSRBmuHWJMKivGKXDsq85wtyUy1T8RN",0,0E-20,0
"1AezP6ne7skbntjz2cDNGuRVbPw2gyzj63",0,0E-20,0
"1AhwdeW6u2QYBn4VHCSDQTPGRxgR9jRB6h",0,0E-20,0
"1N6ffLdiuYp3daaRDvD8DfHsWzixuYHNVN",0,0E-20,0
"12HpwTiUFsgZJ35hZ6eKWb7ZZcdWNWoCsL",0,0E-20,0
"12sTSS3iu3itcue9Q8vABb8HkbZTDWh3Pc",0,0E-20,0
"3J3nW36RQddLvwWwM3vNHiyZruGoqB7jmq",0,0E-20,0
"18cjn8nms41JWDG6LqoSHnXdsdrgJJNCqE",0,0E-20,0
"1ABYaJgKGaej1fcJx7FLhqXFTc8gnRVL2m",3715,1857.5000000000000000,1857.500000000000
"19WkQWZ6efTESFpgY71QCDpUyoa3DB9EZf",178,145.7833333333333333,22.2928177272910528
"1Pq9FchPYmCWqbuRwsTEi4eG2BpMv83wW1",1,0.33333333333333333333,0.47140452079103168293
"1FQ3TpMgTB4ECeLTZBZM7A6f7iqPNtfonB",0,0E-20,0
"1FVZT24j4rdSviMvJhKwfAVgsfj6Ckoehu",1377,766.0000000000000000,572.742525049433
"1FHjgxaPZiMiABfBm8V4G6YBZir5UWw4Hw",0,0E-20,0
"3L6EshvbrAuxjnrHRJtDUJJ5efpqXCFwXM",0,0E-20,0
"159HbgC2rjvoFtCvHcmhZrQfLoXvnaSLPY",3,1.5000000000000000,1.5000000000000000
"1NAoBh8pkaAqe7FoBH5iUENtBk6b8kQ7yo",0,0E-20,0
"1PqhnVLtHVmfLUeutWcQYpVQG6NHWJa9VW",0,0E-20,0
"18qCmH1jwB7wfKwkzNm5PMQ1s1F8em2tKK",1042,411.2000000000000000,386.731638219580
"1L95jEfSSV3kkzUnuybewYMchwkEs6MJFy",0,0E-20,0
"3NEfPRkZAyEuLMavR7vxmzcTzruEJDwxxz",0,0E-20,0
"1Nfu4qvETG7wt91THsTSsvWxdonzZcVxVs",172,144.0576923076923077,23.5318225303020917
"33xCZ2tJunT6U8CpPHcsV7K9QjPNuzVLpo",0,0E-20,0
"1Nuj6xv6kKVqg193BrLwQMjjW2kdhVDyrg",0,0E-20,0
"1NFizubXhhiJidkDPtZEkYNukerDBh1wGy",2879,1236.6000000000000000,1114.632962010365
"1NTkXsp8wztnkoDKdYueWDVpoShtVTae9L",0,0E-20,0
"114GAjBseHHwGDRWrB45dDLVULHoczvLVu",71,35.5000000000000000,35.5000000000000000
"19eUbtFE3vyooi36wTnV5LmowVYm3VGquU",0,0E-20,0
"3LqGZENv97ydSnwPAYg9FsXJdykoP6sBCJ",0,0E-20,0
"14eBYDqkpZiCERs8JZrHUEn5986hWvHyxo",123,61.5000000000000000,61.5000000000000000
"3PsnAZ8Ph7TRPwg5vtfYCa1AW2H8DXS62f",0,0E-20,0
"1GvSNu8mQJ9cnpsvEYQcGeGr2XWhbbpk6n",0,0E-20,0
"35QinAHVNTTCmso9mBU4a4XQxbMLcZCD6B",0,0E-20,0
"193gBMEwcYHtKwR444D3bDx1o2XAg1XUM5",6826,3413.0000000000000000,3413.000000000000
"1AC524TGqnCE7sgQXFoR5W5i66pdTKSkZq",0,0E-20,0
"1Mx4wVF1PTVqqEEJt8UXCytqX8ftfM4GUu",2,1.00000000000000000000,0.70710678118654752440
"35XdahBQTrCG7dqqyqP7DWzUwsSnCK1s4E",0,0E-20,0
"1PS5uGpZXsCDqCWW6xv48U9TTGE9ZMnRSU",0,0E-20,0
"1FnTzC1pxquGtE4jGrfTVCkmomBggeb7JA",0,0E-20,0
"1FxhUarpdj2NssfKkdGHc9jSULca24G3EL",0,0E-20,0
"19ZcLQmm31WE3JkDPdVgwK7S5mHczVFQq8",1070,355.1666666666666667,501.232952051461
"194Jtz3VJBYyM6B9N1igFCTPYy7ExiXB7m",0,0E-20,0
"1MXYwS5kGGk6KmKXVFst481xALSrowrBoJ",0,0E-20,0
"1KJBpbgqVbUdb7CLkGhGYf1Lq9UuhTicej",0,0E-20,0
"1HMExjchiWWzt9SfGJi3FmSK1cZZyzZL12",0,0E-20,0
"12HYuTmmZ89E7T4U3PBpxJQwNgsbWrJ2qW",0,0E-20,0
"1NEXX9JP1b9gLQ8MXK9kciZoSdCdHzJoeE",0,0E-20,0
"1NuDmnu5GBf3C3gaVrqt3rk7LdJ83ZpTqJ",0,0E-20,0
"1MBWQeXYw7gi4b4X9Hh6CZSFGSC89R5mmg",0,0E-20,0
"1FZW7g5Jmbx5QRT1nvej2mEUXA6wo4vuTp",1316,658.0000000000000000,658.000000000000
"1MUaxkS8g8jGykceYjbMjj2skNN27QDd6y",1122,611.0000000000000000,463.480312418985
"1Ptj1ncs2wFGJZUgJckkojn3Q5M5phxvCT",0,0E-20,0
"19YieCi949MbnsBYUyXqrscCzgwXrLTAb8",0,0E-20,0
"1FEsVWfi5rHiMQmYQ1mMhS9SrUQRcj8szk",0,0E-20,0
"3CFXTZvi1RAiSc7yvsEcWQpqk49pTqU29P",0,0E-20,0
"18AuLCpeJiDvh6gMpSchb76wymyNMsEsPu",0,0E-20,0
"14UbDKZLGTx8iyTGy7x8aKXbGiGSJ92vLk",0,0E-20,0
"1Pf7nMzf6vtcswehhymUWAALWBd9H5FyLc",3198,1488.0000000000000000,1314.981368689306
"3FUXF55fJhQae1KznKG5SKFBum1S1K7j9k",0,0E-20,0
"18hYZCcPTHsyArPxj4Ffzu88F6XVm3bJQ7",0,0E-20,0
"1D3EJ9cz2j6b1SGXawQ6LhW1qP24FJJD3Z",1463,244.8333333333333333,544.781123224935
"1Kb6ihvhrx6dhhPxdCkS1vybgFQXfafyf9",0,0E-20,0
"1FHfBThjkKfeuMQRTfRvd8tUQovc38KRHN",0,0E-20,0
"1NKmtiouy2iXwL4RNQgMpMCoEtu5nCSGii",0,0E-20,0
"18ZFbcXoFtJENm6Hs9e2ELRcAb8fCPMPSk",1897,860.3333333333333333,784.420097198490
"1MjqQd2JugeAAnXo3pNWLeEJtDyRBbRtiX",0,0E-20,0
"1MohtbGaSy5r7a3eoBAaZhMn7SDcxSQoZb",0,0E-20,0
"193d9SrcPhi85bfjBgtwo77nuzQyAcE1PZ",0,0E-20,0
"1NMEomafhrUUxRwuzibhfxQxfN12tYDKAm",0,0E-20,0
"31i7xJb2Dd4enbHvxRVAhgX2ivSXjhik6r",0,0E-20,0
"19jZStJUffiH7GKGstSnRsK7kyUZNYuyHe",2427,1213.5000000000000000,1213.500000000000
"1MMQixUnegKEcWva8d1Q17vqfUfXqPTvRz",0,0E-20,0
"18jaLwrepJiRbNmmsYMrSuxPpEt6xxq5jo",3134,1619.6666666666666667,1281.616253885001
"19KCNaoMD42jUP5vivra6qxsb3yjkoCJsK",0,0E-20,0
"183aY5BXHZphHkNzQwzQmAQj3TagYaVMXU",0,0E-20,0
"1PbsA8MLs98Ch9kL8WC113YbfsoSpMn3if",447,159.7254901960784314,77.3249011033448445
"1AG1w9kBtar6YaKv2WFkgTySx6B4jhjTK2",0,0E-20,0
"1Lg6iBo4AZL65P8Zc27M75V2E1mShXNcbo",0,0E-20,0
"1B4mhxmQAdVcBEVGzSeMuT651UJYeKKtEv",0,0E-20,0
"19ZWo5TBzbdAF57gESAheotU3yQdge7mhr",0,0E-20,0
"1Man9NFSy86SnbZGk5dKiU2wnhVw21jmqM",0,0E-20,0
"1MMV7NH2RZurUYZfe4kas6ZNt5owGYto8D",2677,1338.5000000000000000,1338.500000000000
"3HqsLe7E1W4Fa7r2dg3N69Go5qgpbxoijf",0,0E-20,0
"32nrakSgo1fbdfm3HToX4y9t51ADejidjZ",0,0E-20,0
"1FxjvXRhM8TqkoJgjqpncZ6Gmj78spsWa3",0,0E-20,0
"1BWsNyNbGxgzx7yNUQ1gZfmotJ2WkthNVd",2085,107.1923076923076923,437.817754430624
"18ZKQUk5hcGFvVPKgu1gpGziTqyDgpXgG6",4464,1488.3333333333333333,2104.114118155720
"35225jUEcYSmMecuDK1gbRuH6xwYrGv5Uf",0,0E-20,0
"3NafTzo1HBe4oRd3dqiZSfdR5Gh8NenDQa",0,0E-20,0
"1MZJddCm8M3i6NNptWNME2na7CCUg6fzb1",0,0E-20,0
"3MwuMMnP2dwHFMxLjwB9pHPqZHK9oTR88g",0,0E-20,0
"1LEak8XRHgPGKQ451sNA5MLvNrhDNiP4Fg",0,0E-20,0
"1tPrFUPcDpN56nui69kQaSwFhWkF24sed",0,0E-20,0
"1G3BcGemEra4c7wXA1BshYdWNHWj1PtrzC",0,0E-20,0
"39XysJpHUCaC4TkwkC4k83wyvaUjCffQad",0,0E-20,0
"1GwwJkP1QAZY9QdCwfKe7gvKHjJF7zXpVU",0,0E-20,0
"33xYzT2Ww8oJErA3TM4Qd81tAtTdEhCYh8",0,0E-20,0
"17G6PQEKKMHWZQpqsWZWWUevjL57UKXrzm",0,0E-20,0
"14Penu6mdZR2Xk5NaGkBJtHDyPBAaoubm6",0,0E-20,0
"1K31ttgYMLgPhkkefWXYWuEGX4JaiXupEW",5571,1114.6000000000000000,2228.200134637820
"1FvPrXydhMcczpoPVFJpbHuzihJ5DLoMzL",691,345.5000000000000000,345.500000000000
"1FnAXFyUEMm7BSaUiKSz6EwixZoUmpchUB",2699,1797.0000000000000000,1270.674099313694
"1LT1urHAoZjFB2cw74vGQpfxj1FqPwHTuP",2,0.75000000000000000000,0.82915619758884996228
"3EJSRs5p4F5hJi8PD5jtfjxLHe7Db9wZS3",3992,1764.7500000000000000,1736.780264598835
"3PTFuKzVcJqSxVRz91LWzs6ZoiaoPKqAQe",0,0E-20,0
"3PimfkSciVgRaoK65Q5YbW22YDZPY7ELeK",0,0E-20,0
"1NAZm45o4MMT7JoNqCkoZX1n1vv5um62tZ",2052,424.7692307692307692,625.161413476078
"1Eh9ocF1TANVXmwzKu3S2uDV9w4TemZeQJ",0,0E-20,0
"1FAxpQTXh54YV1WiqoRrV7GdD6cjF1gTT5",797,323.3333333333333333,342.298440285991
"1A6nB7g2vMCSQsq7Y6LCBuPZMHvCSycZir",2111,1654.6000000000000000,828.200603718688
"1EvtewbL1SCkkjb6QMuiwfk1bZEApo2Vxr",0,0E-20,0
"3D7B4mNR2Tt9wvS3HyC9SYd1amSdAKfjG5",0,0E-20,0
"3FKqc564YFqwmjDPn8YJZ3b1NBc62hfLvi",0,0E-20,0
"3KZubX23UuMy2SxeoVDm8XcdMuBytsDnbj",0,0E-20,0
"1NVMT7qhcce6GFJTWoxh7jZdPYTeorvyNG",0,0E-20,0
"3GofuvwGn97piGYSngZZD95eWXhvFVUTak",0,0E-20,0
"1AMsQKRiB6oeMdW4JaompC7XahitFCyCy7",524,262.0000000000000000,262.000000000000
"1G8317GyNPKgqV7qNftNpSup2U7PAHe9QE",7472,3736.0000000000000000,3736.000000000000
"13jfPUyBvjsV5v8xbc6k3wJepaKFFWGtXu",963,321.0000000000000000,453.962553521764
"1MsEW6F1zTRXh4ZmhpK8GKmTmYWjPCgCr8",0,0E-20,0
"37SWmHpGPb8JgE6UMDWh5FGEiUssfFHKfn",0,0E-20,0
"1G7ntrYsYaQojcMhMjxrT5TCQJV1oqicdd",0,0E-20,0
"17F2rGgXm63qNWXnERG11MFcJw8x24Z8WD",0,0E-20,0
"1HduWrWpLEdzdAZ83YJqejVYPbn5HLaUAK",0,0E-20,0
"1FWVUMmUpS4LTyeYuXsskuYVzew2Y8JwDu",0,0E-20,0
"14GUd3U5hEcV29AQspLtSMb6vHvZB49ENJ",0,0E-20,0
"19sdR1kUpkTaEmrv5SJP3Zk17TcfvCw5p2",220,110.0000000000000000,110.0000000000000000
"1NRQ1dzfoeVszXvXdYJvGoDTPPipdhCbEY",2364,1465.5000000000000000,920.534763058952
"12bqDX4BbPcKD695Gio6TiYSyDu27yysom",0,0E-20,0
"37KwURsqRxmQH8e6dZkgjzHL5f9HmyLhAJ",0,0E-20,0
"1BczqqorotSQgMh5b17RSY3kysXmmHvh1t",3658,1237.0000000000000000,1712.042250257471
"1CqujEDzuDyZpNhAPu4wtPcitm2XmxHX9Q",0,0E-20,0
"3L2B6NqUFV7dJ8EeiJfo8B4gsCSd2DWonx",0,0E-20,0
"3GwJ64vXg1L1oJ8znTs7NvpPwKsdZahmd4",0,0E-20,0
"1AbM6T75GaRaS9Me4kiagdiW3eEoKc5SYj",0,0E-20,0
"19YSzPv23T3KPvJTrHh6HAqKxcVnML55L7",1800,900.0000000000000000,900.000000000000
"17wYVocGdExVJXtL3SYdhS16kRxHNePMkm",0,0E-20,0
"35oDwdqSQQdJTVhfkBtMLuuwHMBoB1UWhD",808,226.0000000000000000,261.090569945155
"1P8rQLN8ZzDQPz6ZFFhMFJcKFGCHZUQ7dm",0,0E-20,0
"1GSqtj4g6h93mB6rd2YDtvyjh5AY3KeeYE",0,0E-20,0
"3PR8NXWanpueso4JmGpYc7porzDLY6sCVR",0,0E-20,0
"3Qzr5YegC4uDcSTuv6MCr2x4siEcCLSRNY",0,0E-20,0
"1K8mLcccR9oCP9S1uuYoKYnztuSyq2MsE4",2,1.00000000000000000000,1.00000000000000000000
"35g8WHVor6Aa3EJmxZiL4w6qeNh3tsmrnC",0,0E-20,0
"1MzPw9MRXRM8Et9TGqR81M1ky1qd3WHcEV",0,0E-20,0
"1AdHxS7Ckr9UEvUCrZKCFKnCFDSkHegVCe",3340,166.6097560975609756,628.430832410641
"1MrkRG5uhg1niHngjZQfjiNeMD4yTPxpf7",64,32.0000000000000000,32.0000000000000000
"1HoxBdRQ9651yQbkB3RbXXSGLXLCpCHM6F",0,0E-20,0
"126oo1Wqs2UTJUY79TRgcysUwEwousdcwr",0,0E-20,0
"1A7DUpTeQi9N9k83QbiJmYhaENobfCkq2A",0,0E-20,0
"18Li6c332s6TZgJo6yR5VyZZXACwKhYGjA",0,0E-20,0
"1L6x4ukJsy9XRc8H1Lxf884kEAozHwPvMX",2,0.50000000000000000000,0.86602540378443864676
"18Mtm4K3CDtdeeYhevV8Meex7JDb94vqtm",206,109.6666666666666667,84.6259744732996003
"1Gc8d1oJxjTjHGDKh3LVfnJFykfqJsqv4W",0,0E-20,0
"1NWv4zw3h1RSKeYeuxMnhe2yFzn8nKYw9c",0,0E-20,0
"1Ky4GMNKH45D1pdcEVWsW1RBAu5Bo8jy67",0,0E-20,0
"1FDGqBRHZWY7BAZJbEDNLrLV2QUdyxW1ai",0,0E-20,0
"1MJmmBzb4sYXDqM76Fumh2fsZDFSRktRLh",0,0E-20,0
"1GUbJWTTwYcKbjb9diNXZN8Uu7p2r8uhsR",0,0E-20,0
"1AHGQPaCGb4aXpKjqQmTBSyVLkbAZAkmLQ",0,0E-20,0
"36bs3wEi9SJfhygwM8SrJL6RyM43zSB6tc",0,0E-20,0
"3Q4Ju6dSQhPCtQEHUBzJAFiZvzdZRbTTx8",0,0E-20,0
"1MtWYW9vTaNHikYBwtfiq1suSHNXnDPjmv",0,0E-20,0
"1CAWQ5ZSechobsYd6EGG9seZmTd19Rw3EZ",2272,1136.0000000000000000,1136.000000000000
"1DgeFcyRwgBTVrqqwBAY3dCtudVGNUpund",0,0E-20,0
"1G5mwVVWmhsvtzGbofavppehK7CrRJMrrc",747,439.6666666666666667,318.994601138570
"16txTgyeui22vX1xSHbLE5rm7eXE4NrRoU",6824,975.5714285714285714,2387.611170614013
"16QGd8XkGVvoyTqHZqFFGgiDH3AXaJ7xyX",679,418.1428571428571429,152.623185442756
"1FVXnKqMUL3xr1aYX4wZogzSXiM1NFGhxy",420,163.3333333333333333,183.726850393609
"1NyXXbCBLqq5TSb5xZw2ydCtSLXh2qmbCN",2462,510.3750000000000000,767.349649361359
"1A6xYLub5CE6Y4dxYWdSYCn4MJEdd7vcJs",0,0E-20,0
"1G2hNaGmp4Yqa6YNfd9XguzKG2vC5oGRPD",2256,1096.6666666666666667,922.073508759229
"1N6BnmGuWbtr2UHXUxKcCakeeurYYw4tbU",1067,533.5000000000000000,533.500000000000
"1Bdu1uW8jtB79uY1pWciUQfsiSbpLp9vxf",6,3.0000000000000000,3.0000000000000000
"1A6r2VZGQgHHYRxuUy5vU3MW5YU6cbJU2Z",0,0E-20,0
"39Kx6yvyDdpkGze7jHPg1PrNZSpUNfgNCw",0,0E-20,0
"1GLW28nqV9WBqriPbMTeFnmBdtYRteLBys",0,0E-20,0
"1FiUcGhBCktnATRerxaEFjFHo7jH2WnoNA",1511,868.0000000000000000,637.049971875572
"3GH9ua46mofThkqdGqMRxQVS1ucM1Dkytc",2724,1285.0000000000000000,1145.452050502333
"19LoQjvaNvTtKeADkZfqsbWCkWqoyjsTiK",3140,273.0000000000000000,622.400007415464
"1AyzuwaVQXburo9hEz4jYkmkqM4cB67a6p",2,1.00000000000000000000,0.81649658092772603273
