"address","address_in_count","sum_granted","max_granted","min_granted","avg_granted","max_input_index","min_input_index","avg_input_index","max_output_index","min_output_index","avg_output_index"
"3HBHBtJJ81PkvxktHr9F5Z3arnf59tXkaq","1","14388416","14388416","14388416","14388416.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3HBiAHLZKEEAoLX1ZeoFbLYMWTjYFPM7XK","1","20914","20914","20914","20914.000000000000","97","97","97.0000000000000000","0","0","0.00000000000000000000"
"3HbjN1sABiaQ6qazJV3RL4wHz9rX2jT6Zh","1","337685","337685","337685","337685.000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3HBk41ryd76AGXPEfTyoyXTekAbrNwQxtu","1","9042569","9042569","9042569","9042569.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HBmMGuVbBiUysJMs1TiLQvEWhsCtESGGS","1","61755000","61755000","61755000","61755000.000000000000","0","0","0.00000000000000000000","7","7","7.0000000000000000"
"3HBNi6E5rWXtUK3gSDPX5VuHQ8E7Qm5U52","2","40422","36763","3659","20211.000000000000","166","130","148.0000000000000000","57","40","48.5000000000000000"
"3HbrB2Fv9Ma2yihSmUPUJxRyor7Ydkuqhe","1","3391","3391","3391","3391.0000000000000000","72","72","72.0000000000000000","39","39","39.0000000000000000"
"3Hbrq4xDuV7VTjmbbd4uVsXxsVzyBBpEmU","2","1210770","630770","580000","605385.000000000000","134","64","99.0000000000000000","1","0","0.50000000000000000000"
"3HBScVP5vtVinroJ9XvazJGitJMPLzjESK","12","341381500","156066300","511200","28448458.333333333333","153","8","54.5000000000000000","1","0","0.08333333333333333333"
"3HBUGPQEoUcji38yZew4LUvdf2b7EFPrd3","1","3117228","3117228","3117228","3117228.000000000000","7","7","7.0000000000000000","0","0","0.00000000000000000000"
"3HbynEbH4eZSnE45t3JKScbH95FDom32yM","2","290000","170000","120000","145000.000000000000","69","50","59.5000000000000000","0","0","0.00000000000000000000"
"3HBzEDojiaTxamEJCmn5YNhBqWqcHYgDYb","1","531055","531055","531055","531055.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"3HC1nsaNFhgqikAydFD4c9qyLHFiDi8jBp","1","1902612","1902612","1902612","1902612.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3Hc1qiABC3xw3hCghYq12otTpDY9e1LkmH","1","10000","10000","10000","10000.0000000000000000","75","75","75.0000000000000000","3","3","3.0000000000000000"
"3HC1qYwLTCuufN87ZQjkKsrE7NvjwYj5Xr","1","1000891","1000891","1000891","1000891.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HC1RFEwphjeHp2jL6ToThGAxqZ4oCxEc3","1","354559","354559","354559","354559.000000000000","31","31","31.0000000000000000","1","1","1.00000000000000000000"
"3Hc1WG751pcsZZ2APtBeqWCDEdzqa64wtW","1","21400000","21400000","21400000","21400000.000000000000","5","5","5.0000000000000000","0","0","0.00000000000000000000"
"3Hc3fyAQEePMB32yyZa9D1983vZ6uZbn3z","1","60000","60000","60000","60000.000000000000","21","21","21.0000000000000000","0","0","0.00000000000000000000"
"3Hc4d71v6JdSvCuUeJD6ebdHhMbaDTYK6a","1","32615","32615","32615","32615.000000000000","119","119","119.0000000000000000","100","100","100.0000000000000000"
"3Hc4YwyoQQ3eqxaJcRLhxt3JcsC8t1cXGr","1","9000000","9000000","9000000","9000000.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HCaxwAmNGYs5P7KzbaCvoe7HA5bUJDGtr","1","3652","3652","3652","3652.0000000000000000","27","27","27.0000000000000000","1435","1435","1435.0000000000000000"
"3HCF8UaoXK4xtNepbpVGnVcXBSpuxCpB2Z","2","2000000","1000000","1000000","1000000.000000000000","1","0","0.50000000000000000000","1","0","0.50000000000000000000"
"3HCFvsYJyxxpfqvKowDx4St8QqiMPa4DD7","1","845603","845603","845603","845603.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HcG5TDfapb21y9nH3R8ZWjfUv5iPzZFQb","1","30078","30078","30078","30078.000000000000","47","47","47.0000000000000000","131","131","131.0000000000000000"
"3HcgBW5e1gJrBUSC22yajk68qBnZVQjHy6","14","7064568","549001","490035","504612.000000000000","160","0","27.7857142857142857","434","26","244.2857142857142857"
"3HCgtofnPwQN1Ma2tStYTZLT9RcWPmQEoT","2","746840","672156","74684","373420.000000000000","28","0","14.0000000000000000","0","0","0.00000000000000000000"
"3Hci9tawmxcaKe4sCTFRK3MhUyouQGf67N","1","91651","91651","91651","91651.000000000000","120","120","120.0000000000000000","0","0","0.00000000000000000000"
"3HCK8vpXC2tb721Vv4HcE2Y9tVVSQoMyTy","1","17243","17243","17243","17243.0000000000000000","29","29","29.0000000000000000","1433","1433","1433.0000000000000000"
"3HCkDYgQRviVo5J6hQMgRnp1WcmWUL9LkG","1","62330","62330","62330","62330.000000000000","41","41","41.0000000000000000","6","6","6.0000000000000000"
"3HcL8KgNV6VnF49s7X8me88J6GRRsP7ePt","1","14427429","14427429","14427429","14427429.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HcmdkAmHgwz64htG1VsJcjfNW5s2uNFys","1","30777758","30777758","30777758","30777758.000000000000","131","131","131.0000000000000000","2","2","2.0000000000000000"
"3Hco8Zc31uQJ3aeNNvQFY65yNxLAsrFjNA","1","1542512","1542512","1542512","1542512.000000000000","164","164","164.0000000000000000","0","0","0.00000000000000000000"
"3HcpaLWkhbYmyeQfifVxfXqv34yHwc2AJ9","1","53174","53174","53174","53174.000000000000","16","16","16.0000000000000000","14","14","14.0000000000000000"
"3HcQ226nD6c2dXPwE1YdGzkpzGzcF21s4a","1","7400000","7400000","7400000","7400000.000000000000","3","3","3.0000000000000000","2","2","2.0000000000000000"
"3HCQ5D4mkikv79AMFpRCxVGHP5cVZDkzoW","1","456984","456984","456984","456984.000000000000","25","25","25.0000000000000000","1","1","1.00000000000000000000"
"3HcQdsHhhEfCyBKJ6G2pFspqRgVxJacQL3","1","375944","375944","375944","375944.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"3HCSNXLrx3xW4RE84NDnn2zTVyRvEnqDHp","11","5685197","1357203","248168","516836.090909090909","10","0","2.7272727272727273","100","77","84.4545454545454545"
"3HctnYA21ZspdMnLfHHPGqHRZQpM8LSasA","5","11935012","5811492","81062","2387002.400000000000","691","4","299.6000000000000000","1","0","0.20000000000000000000"
"3HCuSAVVoNv6m972DF4QrP3ZirZ6qHydVf","1","5946348","5946348","5946348","5946348.000000000000","141","141","141.0000000000000000","0","0","0.00000000000000000000"
"3HCuZ7UzsiDB3oeodfjmNPfpkUHtKKr6RG","1","1277269","1277269","1277269","1277269.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"3HcvKEMnr57FxNcLYtYeTQakg5gdHTnmCA","1","1199468","1199468","1199468","1199468.000000000000","4","4","4.0000000000000000","2","2","2.0000000000000000"
"3HCWFq6GqHV1rQicAZrUm71sskQXLUJir4","1","1130642","1130642","1130642","1130642.000000000000","9","9","9.0000000000000000","0","0","0.00000000000000000000"
"3HD1MQZeYS7fTzGcLMWkxntbJa1pvVjhE7","1","57975","57975","57975","57975.000000000000","121","121","121.0000000000000000","0","0","0.00000000000000000000"
"3HD3t9JAJ1zPYHNLGWcACQ1oJZWUdLk3pq","1","1826990","1826990","1826990","1826990.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3Hd6JiEoqGtT31LSiRkM9oD5nTZcV6BGhw","61","56650117","1044811","766287","928690.442622950820","22","0","8.7540983606557377","95","3","46.7540983606557377"
"3Hd9vqNzSGnPFGZTpfDt7WstK8LtLmSH66","2","63244","52694","10550","31622.000000000000","155","152","153.5000000000000000","226","221","223.5000000000000000"
"3HDat8TKu7mtQL47sCeEs2rGxT4mpCcxeP","1","31552800","31552800","31552800","31552800.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HdBHMknJm5CFjrfz1stuyJ3PfXs7jM7w7","60","25877757","493102","357635","431295.950000000000","7","0","2.0666666666666667","100","0","47.9000000000000000"
"3HDdKECcS8Y6KoqwFZB8TDSTjdW43RwCiw","2","340744","236795","103949","170372.000000000000","0","0","0.00000000000000000000","25","20","22.5000000000000000"
"3HDdP18c1T51KtGSeL2XSSc5zuWyiC81dy","1","10502829","10502829","10502829","10502829.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"3HdeeVsY1uSj7LWQrrH2ogtNQhPYKijqex","1","995959","995959","995959","995959.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3Hdf4aMuXNkSWqEGdFSf3gRnEVkh2kCp1j","1","449737","449737","449737","449737.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HDf87vRaWQhS8D9tBZGg3LXiC3FQH5L3H","2","529000","415000","114000","264500.000000000000","22","18","20.0000000000000000","1","0","0.50000000000000000000"
"3HDfFmtVXWTFhLwxanHHSXJsk5vKtEMwhW","1","10091480","10091480","10091480","10091480.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HdfY57svzRipeiAeunSJSWgePUJPyaHfB","1","63314","63314","63314","63314.000000000000","32","32","32.0000000000000000","62","62","62.0000000000000000"
"3Hdgq5ECsNWAidZkiAW41QfhEoBzZMu58r","1","21233500","21233500","21233500","21233500.000000000000","76","76","76.0000000000000000","1","1","1.00000000000000000000"
"3HdHj1FJ711usEyT3WYowGdE92R3vbJj1s","1","1500","1500","1500","1500.0000000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3HdiAHwCUfoScw14WNehRdbJAk9F5xzsCK","1","4470064","4470064","4470064","4470064.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3HDjjYeMuAFHg471qyBmjC5gFq1aW7HTp3","1","1198097","1198097","1198097","1198097.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HDJxp118ZC6G46LKkS1JPNWRfaLccLY4c","1","88640000","88640000","88640000","88640000.000000000000","196","196","196.0000000000000000","1","1","1.00000000000000000000"
"3HdkAMD8Fy5yFx5qgEbP9oSpm8JLHJZ9x7","1","1235336","1235336","1235336","1235336.000000000000","4","4","4.0000000000000000","0","0","0.00000000000000000000"
"3HDKRP3oPTAw2Mcm2UoXEf2PyHSbtj5ARL","1","1718264","1718264","1718264","1718264.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HdkrXoYmiC4VcgjTL9fVkdHuhYuk28rEa","1","1219109","1219109","1219109","1219109.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3HdPRGJJ7QSb3vHUceBQc7F71KPpUW2679","1","45000","45000","45000","45000.000000000000","29","29","29.0000000000000000","3","3","3.0000000000000000"
"3HdRcjMWXLKCiWJpn9Ty2Wo57923SwgWUG","6","31374977","5377303","5058294","5229162.833333333333","5","0","2.3333333333333333","98","8","61.8333333333333333"
"3HDRcrqaS9S8XMXJV4ADTNV1T4SqmWZoXT","1","102626","102626","102626","102626.000000000000","23","23","23.0000000000000000","0","0","0.00000000000000000000"
"3HDsSdo9E6zgqQ2CE3KaJUaJ2YfgdPvSJX","1","984869","984869","984869","984869.000000000000","6","6","6.0000000000000000","1","1","1.00000000000000000000"
"3HdUvm1Ztr2wBnRYkDv4DDubssBTbN4utj","1","5224302","5224302","5224302","5224302.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HDyXK7FAn5KfALsCPTpUV6fWp4vDwKhhm","1","1985930","1985930","1985930","1985930.000000000000","4","4","4.0000000000000000","1","1","1.00000000000000000000"
"3HdZTuWGiBXnHnckNsqYEwwQb1LSLHrjnU","1","12000","12000","12000","12000.0000000000000000","47","47","47.0000000000000000","0","0","0.00000000000000000000"
"3HE2D5pTMFB8B41PHDKHGh8cH1U7LPQXgx","1","1750000","1750000","1750000","1750000.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3He38zhkTP82GMy7Um4LMh6t98T95AexqK","1","17230","17230","17230","17230.0000000000000000","143","143","143.0000000000000000","85","85","85.0000000000000000"
"3HEAEmWeuZvrzTWuEqJNAKaEu3vXB3cwtt","1","96587","96587","96587","96587.000000000000","194","194","194.0000000000000000","1","1","1.00000000000000000000"
"3HEcTwve9UqTH6R152aNHZm3T1q4diK1aQ","2","3964180","3176033","788147","1982090.000000000000","5","0","2.5000000000000000","0","0","0.00000000000000000000"
"3HeDhPBKqJPtfxJMPT35yqsCqrXrWUAErS","1","260000","260000","260000","260000.000000000000","193","193","193.0000000000000000","6","6","6.0000000000000000"
"3HEhu9tirzYaJenrCEajj5smNdj62tCH1Z","1","25736321","25736321","25736321","25736321.000000000000","12","12","12.0000000000000000","1","1","1.00000000000000000000"
"3HeiVsXGBML4pkKfBNtqmMcS2WGGu63Pyz","1","19496327","19496327","19496327","19496327.000000000000","5","5","5.0000000000000000","0","0","0.00000000000000000000"
"3HEjVV9soV3PJxkzLuY7kJeCdu3gwKRqtZ","1","85879","85879","85879","85879.000000000000","12","12","12.0000000000000000","1","1","1.00000000000000000000"
"3HEkib1VJ54uUAS2vcdeHxxa1ftdyN1i6A","1","21301965","21301965","21301965","21301965.000000000000","7","7","7.0000000000000000","0","0","0.00000000000000000000"
"3HEMNwtwawi1tqUDDXrqebdsaWWxmNDGCm","1","13214","13214","13214","13214.0000000000000000","81","81","81.0000000000000000","1","1","1.00000000000000000000"
"3HerdRKkwdqdpz53ERbFwjC9kUCsK3Si5P","1","14450976","14450976","14450976","14450976.000000000000","8","8","8.0000000000000000","1","1","1.00000000000000000000"
"3HeRKrERXayxLg1LBy2W9ADo62xrBpvovt","2","7498917","4346744","3152173","3749458.500000000000","1","0","0.50000000000000000000","1","0","0.50000000000000000000"
"3HeVvjjFBT87J9vE2rcUEL22vmufG26126","1","17590000","17590000","17590000","17590000.000000000000","42","42","42.0000000000000000","1","1","1.00000000000000000000"
"3HEW3oCjD6pSLYTA1dhNyTeaTfub325c2X","1","6993360","6993360","6993360","6993360.000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3HExBW2Frnoq2gKXGRKy5Gnca5vPYZcpvt","2","9510000","6700000","2810000","4755000.000000000000","5","1","3.0000000000000000","26","1","13.5000000000000000"
"3HEXpnSCAGdo7hkWncFPssi1MjzDacEDcL","110","2866686625","160759307","821","26060787.500000000000","20","0","2.1818181818181818","2","0","0.31818181818181818182"
"3HEYZBzXYpAA7dRJ7ySEuLCMUKcRwXNWx4","1","26436","26436","26436","26436.000000000000","17","17","17.0000000000000000","11","11","11.0000000000000000"
"3Hf5zuozRwuBCtSR4TWjm9PFDQd47mn3dB","1","117171","117171","117171","117171.000000000000","0","0","0.00000000000000000000","0","0","0.00000000000000000000"
"3Hf7V1nfvJhy1djJ5qP6Tttdr88JEGW5b8","1","13170066","13170066","13170066","13170066.000000000000","9","9","9.0000000000000000","1","1","1.00000000000000000000"
"3Hf8Fn9Dy7adSvPRgMZrMoKwspjFhbMgU5","1","4492","4492","4492","4492.0000000000000000","98","98","98.0000000000000000","1831","1831","1831.0000000000000000"
"3HfCfXRnJmHMHRGd1BLiz4nVueqWtm48Fs","1","24952819","24952819","24952819","24952819.000000000000","125","125","125.0000000000000000","0","0","0.00000000000000000000"
"3Hfcit5kCFeMy5ihFDEUjec7uzGP8z3sDn","1","906505","906505","906505","906505.000000000000","0","0","0.00000000000000000000","4","4","4.0000000000000000"
"3HfEpUtnRnTffxCECrxNimdnQvhmk5F9KF","1","1101008","1101008","1101008","1101008.000000000000","2","2","2.0000000000000000","0","0","0.00000000000000000000"
"3HfiGu74bsSAtFUuHxinDBEPa9KTXZfdfe","1","194717","194717","194717","194717.000000000000","88","88","88.0000000000000000","1","1","1.00000000000000000000"
"3HfjQ4KyTsKNGCebMtNWP5WFonSsjjbVGd","1","20014888","20014888","20014888","20014888.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3HfK7LApWjrAaQksC2PT8Mt71qTJyAEv7m","1","403711","403711","403711","403711.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HFKpfg7LaHEcvYhwPGze5YiQE3hxbePiF","1","386216","386216","386216","386216.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HfNmUbjXjEB2HgrLKcgKr1Hm6fDUdKe77","1","180000000","180000000","180000000","180000000.000000000000","2","2","2.0000000000000000","2","2","2.0000000000000000"
"3HfoDidZGdhBRCXbmJiTqWTgzj9nwEkk3H","1","29270000","29270000","29270000","29270000.000000000000","5","5","5.0000000000000000","2","2","2.0000000000000000"
"3HFPP9XsT51bQeNsu5h6eZRPnP1Wwv1Con","3","26118141","15676222","441919","8706047.000000000000","1","0","0.66666666666666666667","0","0","0.00000000000000000000"
"3HFpwyakUACNXDVGu2vvszoEmcRGJ7XnmQ","1","29870000","29870000","29870000","29870000.000000000000","11","11","11.0000000000000000","2","2","2.0000000000000000"
"3Hfqm5TMAsw5qMW8WovCsbr6XntTdsx8QQ","1","610230810","610230810","610230810","610230810.00000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HFtYzQmMvb2ZR6nasH4m3Ju4PMFx1RdQt","1","26585437","26585437","26585437","26585437.000000000000","153","153","153.0000000000000000","0","0","0.00000000000000000000"
"3HfwEEad8N7WS1a6MqJGCVasdYPwg6q59N","4","10792426","4768033","1278917","2698106.500000000000","101","39","61.0000000000000000","1","0","0.25000000000000000000"
"3HFxToCNxjhZgr2N5n8X1XM6shWwQbJcEX","1","74621544","74621544","74621544","74621544.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3Hfz6umuCaRbXBh9aSLKzzfokA5QRbbh7s","1","40490000","40490000","40490000","40490000.000000000000","24","24","24.0000000000000000","2","2","2.0000000000000000"
"3HGDdWMMKNcfiwodEP81WFG1bwpagQmx16","1","1359299","1359299","1359299","1359299.000000000000","5","5","5.0000000000000000","2","2","2.0000000000000000"
"3Hge6HodJkTd2kqyJnwLHqs3mSuK5NBK7r","28","29215712","1247303","424134","1043418.285714285714","20","0","9.5000000000000000","160","24","79.9285714285714286"
"3Hgf1ZStTirdCBiLEyFts746Xx51k9Fh1G","1","10486124","10486124","10486124","10486124.000000000000","186","186","186.0000000000000000","1","1","1.00000000000000000000"
"3HGgCufuksabEWrwBHKGRYkbioZyKvuTEU","132","4295224471","257758660","20248","32539579.325757575758","14","0","1.9242424242424242","2","0","0.17424242424242424242"
"3HGgxK5Chc1ytzeAoD3KnjHm2XmWo2gzQS","3","1733693","1269293","130000","577897.666666666667","4","0","1.6666666666666667","1","1","1.00000000000000000000"
"3HgGZXaDXEMgnpYVQWxnKU4PCgC9QS32PX","2","143690","130000","13690","71845.000000000000","86","47","66.5000000000000000","13","4","8.5000000000000000"
"3Hgjxw4cZY99218Vuf5ipf8giMpsKFKfqw","1","6347753","6347753","6347753","6347753.000000000000","1","1","1.00000000000000000000","0","0","0.00000000000000000000"
"3HgkVN6vKdExUMTbPoY6h2aJabEjrbgAPr","1","157895","157895","157895","157895.000000000000","16","16","16.0000000000000000","0","0","0.00000000000000000000"
"3HGkYjSqnUmbcoQGtrph7c9n1BYsht15x1","1","157988638","157988638","157988638","157988638.000000000000","39","39","39.0000000000000000","0","0","0.00000000000000000000"
"3Hgm1SQj2JVL3Ka2tC397o1u3o6jJY8t2L","1","20000","20000","20000","20000.000000000000","21","21","21.0000000000000000","7","7","7.0000000000000000"
"3HGMsfoU2f4FpY3N1ssAAiSjx8dEmprjoz","1","3638","3638","3638","3638.0000000000000000","33","33","33.0000000000000000","16","16","16.0000000000000000"
"3HGpspfmVg5Voh6D2rmgAGUgme2D9gTZfb","3","3826","1359","1175","1275.3333333333333333","74","66","70.3333333333333333","2615","1140","1798.3333333333333333"
"3HGttXdhZXoHefDdTG2yJr2Z9HmvN2vCeD","1","10063","10063","10063","10063.0000000000000000","186","186","186.0000000000000000","89","89","89.0000000000000000"
"3HGWkXJd2ELbtpWfK2mTP32cAyhAmKrKy9","1","564","564","564","564.0000000000000000","5","5","5.0000000000000000","0","0","0.00000000000000000000"
"3Hh1NHQyZeTG5WkhMRUVkg1LbzmFi7Xm3R","1","272027000","272027000","272027000","272027000.00000000","1","1","1.00000000000000000000","4","4","4.0000000000000000"
"3HH5FwSWvHDubGDijJ6kyWQN3rbCkMk9vc","1","6426309","6426309","6426309","6426309.000000000000","198","198","198.0000000000000000","1","1","1.00000000000000000000"
"3HH8obxkqn9u3Pft6KSZisKER4Hh4znZYZ","1","3526405","3526405","3526405","3526405.000000000000","29","29","29.0000000000000000","1","1","1.00000000000000000000"
"3HH8WD3FjCC7G1qW1pgjU3fcZEFY1um5w1","1","1028038","1028038","1028038","1028038.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HH9dfFd7umv84Nx2ZofWd1SPSXsHwHFay","1","24159202","24159202","24159202","24159202.000000000000","1","1","1.00000000000000000000","2","2","2.0000000000000000"
"3HHao2Ej8WatWmiqMDhT2KmradpwCLExhE","1","1936300","1936300","1936300","1936300.000000000000","6","6","6.0000000000000000","5","5","5.0000000000000000"
"3Hhdd3s6SRn8fNKFRaRDxCpvtHukzKqMD8","1","18543","18543","18543","18543.0000000000000000","73","73","73.0000000000000000","14","14","14.0000000000000000"
"3HHdLCiMbeWmVMFqMbk74Bq5XQvmkoQunz","1","421033","421033","421033","421033.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3HHFo2ZJT9J6aifLft83JU6r3R19oKci8N","2","875962","600000","275962","437981.000000000000","4","0","2.0000000000000000","10","3","6.5000000000000000"
"3HhfSony14yEAAUSKx9bthrVfk51JxLgyy","3","6354279","2975095","1065057","2118093.000000000000","7","2","5.3333333333333333","0","0","0.00000000000000000000"
"3HHfuR62use4EUioYVZSq32HzRWKZqHTwF","1","7052546","7052546","7052546","7052546.000000000000","8","8","8.0000000000000000","1","1","1.00000000000000000000"
"3HhgLykh3KjCdq6DyZW5pKGyzwGgM9FSzP","1","885593","885593","885593","885593.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"3HHhiPzx1kNmW5fYhtvvBXWDmUZEk8yKTA","1","998169","998169","998169","998169.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3HhHX1wtyiPTKPS9BbtvyjF8fqMZ4Xff3j","1","1640860","1640860","1640860","1640860.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HhMRcZ5bPRJLNmLPoXbR4WN77sSQLMYRm","1","10753251","10753251","10753251","10753251.000000000000","9","9","9.0000000000000000","0","0","0.00000000000000000000"
"3HhowZPE7UweqLCZj1CbCxRa3UxzfqT7zg","1","6137176","6137176","6137176","6137176.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"3HHPo4KcVE2X1Uu16GASSjB63R2i3Cb6Ze","1","2029674","2029674","2029674","2029674.000000000000","4","4","4.0000000000000000","0","0","0.00000000000000000000"
"3HHqmyEvBnB5CNhYbCZnzu2YGopUTYfbaG","1","27060000","27060000","27060000","27060000.000000000000","44","44","44.0000000000000000","3","3","3.0000000000000000"
"3Hhqp335UhUUg4SbxTbxugufFTUifarCrp","4","6245478330","1999193330","262840000","1561369582.50000000","2","0","1.2500000000000000","7","0","3.2500000000000000"
"3HHTXav3dbBxKP1hbFcdBYwPt1NZWuzG9i","2","2093947","1156560","937387","1046973.500000000000","53","0","26.5000000000000000","1","1","1.00000000000000000000"
"3HhvFoDxHG5gfZAzMwV9ZEEihHkf1zi1xR","1","25638074","25638074","25638074","25638074.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HHwToEJHTtw7dCzXW6NAicPaULMpESsSj","1","501406","501406","501406","501406.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HHXLqfrkbaCZnPbqnXhdBg2DYzmfDWjCM","2","14560000","12000000","2560000","7280000.000000000000","1","0","0.50000000000000000000","0","0","0.00000000000000000000"
"3HHxp2uZqwHGaT8Vx1RdywUchF4vTiu473","1","18160315","18160315","18160315","18160315.000000000000","6","6","6.0000000000000000","0","0","0.00000000000000000000"
"3HHXtQeBnaxLzL7KyShpTdxJRyJCUrJPyK","1","1072731","1072731","1072731","1072731.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HHYNrwkVBGevmHXZxe7xFsy1ZHUv7gcsB","1","404139","404139","404139","404139.000000000000","159","159","159.0000000000000000","0","0","0.00000000000000000000"
"3HHZYjJpBjQ58GJzSquRLmwtNZosUFzkZT","1","31345","31345","31345","31345.000000000000","64","64","64.0000000000000000","154","154","154.0000000000000000"
"3Hi5QhMhAjnkgw2AaTaWiTWNxwfxvtVdRm","1","350000","350000","350000","350000.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3Hi69cQPkSCQ7q57ZjUfEE9Wu342mJqwR5","1","2600","2600","2600","2600.0000000000000000","75","75","75.0000000000000000","869","869","869.0000000000000000"
"3HiB7xxq3Xw5uFSFKxxygCepDYTGmPdhyX","1","1619432","1619432","1619432","1619432.000000000000","3","3","3.0000000000000000","0","0","0.00000000000000000000"
"3HibvVGrnQ9ad4e5UdRMqd1G9qnhsdpfVv","1","3492165","3492165","3492165","3492165.000000000000","8","8","8.0000000000000000","7","7","7.0000000000000000"
"3HigyyR2pAZMMNoKK2LktkeQdKF37C7ozp","1","30000","30000","30000","30000.000000000000","207","207","207.0000000000000000","2","2","2.0000000000000000"
"3HiLpyDou7NE2sjNMZC8TY6yxXXYXcCEMW","1","168277343","168277343","168277343","168277343.000000000000","62","62","62.0000000000000000","0","0","0.00000000000000000000"
"3HiLxpkfY4cfMdrasUKxZUCBcyryecXekm","3","629880","509327","40181","209960.000000000000","116","28","65.0000000000000000","37","25","30.6666666666666667"
"3HiMFs5jggi1vTsKg2RPT7wPv2DRmomEs9","1","1600885","1600885","1600885","1600885.000000000000","1","1","1.00000000000000000000","1","1","1.00000000000000000000"
"3HiMWPYoxnainaKCvHwz573Q9i553LPkms","2","1549475","775878","773597","774737.500000000000","10","9","9.5000000000000000","19","17","18.0000000000000000"
"3HiS81JXNhrzxHwhrJAsfEuYNF8mQbm3wj","1","5408519","5408519","5408519","5408519.000000000000","5","5","5.0000000000000000","1","1","1.00000000000000000000"
"3HisFiKGLVbTihzZQ6HaTYbV51jYzTzmFv","4","484599","124910","113714","121149.750000000000","31","0","19.5000000000000000","1","0","0.75000000000000000000"
"3HiswRvbK42MaaNc5qhPvmwgvApLJpmnWg","2","133297294","107861145","25436149","66648647.000000000000","1","0","0.50000000000000000000","14","4","9.0000000000000000"
"3HitEWRwm24qfoo2jbSrjySAfjegadb38P","1","653238","653238","653238","653238.000000000000","2","2","2.0000000000000000","1","1","1.00000000000000000000"
"3HiXvXyxdsccRi8wUNi4m2x9CYjq3uZm6H","1","25308877","25308877","25308877","25308877.000000000000","98","98","98.0000000000000000","0","0","0.00000000000000000000"
"3Hiy62Ln4pqD1wQDij6vTuBBea5GBgnQgp","1","547300","547300","547300","547300.000000000000","0","0","0.00000000000000000000","1","1","1.00000000000000000000"
"3Hj86wdqrJE7gKNoVnfxv9ujM9xwCKMmS2","1","1599030","1599030","1599030","1599030.000000000000","5","5","5.0000000000000000","11","11","11.0000000000000000"
"3HJaEbiExkgwfWsvGNuYjXozPXiAAJdPsL","1","1023131","1023131","1023131","1023131.000000000000","3","3","3.0000000000000000","1","1","1.00000000000000000000"
"3HJCV3suW529NZTaq7KZ2Xn2b2r2tQqvFG","1","100923","100923","100923","100923.000000000000","64","64","64.0000000000000000","1","1","1.00000000000000000000"
"3HjE5UKwN6dGgeZoorsEsr9xmZ7F3gf7EQ","1","10000","10000","10000","10000.0000000000000000","47","47","47.0000000000000000","0","0","0.00000000000000000000"
